TRAINER_NONE: {'id': 'TRAINER_NONE', 'start_line': 16, 'data': ['.trainerName = {_END},', '.trainerName = {_END},'], 'party_name': None, 'party_type': None, 'end_line': 22}
TRAINER_AQUA_LEADER: {'id': 'TRAINER_AQUA_LEADER', 'start_line': 23, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_AQUA_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_AQUA,', '.gender = 0,', '.trainerPic = TRAINER_PIC_ARCHIE,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.partySize = 0,', '.party = {.NoItemDefaultMoves = sParty_AquaLeader},'], 'party_name': 'sParty_AquaLeader', 'party_type': 1, 'end_line': 39}
TRAINER_SWIMMER_MALE_TONY_2: {'id': 'TRAINER_SWIMMER_MALE_TONY_2', 'start_line': 12475, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_SWIMMER_M,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_SWIMMER,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SWIMMER_M,', '.trainerName = {_T, _o, _n, _y, _END},', '.trainerName = {_T, _O, _N, _Y, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SwimmerMaleTony2},'], 'party_name': 'sParty_SwimmerMaleTony2', 'party_type': 1, 'end_line': 12491}
TRAINER_SWIMMER_FEMALE_MELISSA_2: {'id': 'TRAINER_SWIMMER_FEMALE_MELISSA_2', 'start_line': 12492, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_SWIMMER_F,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 1,', '.trainerPic = TRAINER_PIC_SWIMMER_F,', '.trainerName = {_M, _e, _l, _i, _s, _s, _a, _END},', '.trainerName = {_M, _E, _L, _I, _S, _S, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SwimmerFemaleMelissa2},'], 'party_name': 'sParty_SwimmerFemaleMelissa2', 'party_type': 1, 'end_line': 12508}
TRAINER_ELITE_FOUR_LORELEI_2: {'id': 'TRAINER_ELITE_FOUR_LORELEI_2', 'start_line': 12509, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_ELITE_FOUR,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_ELITE_FOUR,', '.gender = 0,', '.trainerPic = TRAINER_PIC_LORLEI,', '.trainerName = {_L, _o, _r, _e, _l, _e, _i, _END},', '.trainerName = {_L, _O, _R, _E, _L, _E, _I, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 10,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_EliteFourLorelei2},'], 'party_name': 'sParty_EliteFourLorelei2', 'party_type': 3, 'end_line': 12525}
TRAINER_ELITE_FOUR_BRUNO_2: {'id': 'TRAINER_ELITE_FOUR_BRUNO_2', 'start_line': 12526, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_ELITE_FOUR,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_ELITE_FOUR,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BRUNO,', '.trainerName = {_B, _r, _u, _n, _o, _END},', '.trainerName = {_B, _R, _U, _N, _O, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 10,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_EliteFourBruno2},'], 'party_name': 'sParty_EliteFourBruno2', 'party_type': 3, 'end_line': 12542}
TRAINER_ELITE_FOUR_AGATHA_2: {'id': 'TRAINER_ELITE_FOUR_AGATHA_2', 'start_line': 12543, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_ELITE_FOUR,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_ELITE_FOUR,', '.gender = 0,', '.trainerPic = TRAINER_PIC_AGATHA,', '.trainerName = {_A, _g, _a, _t, _h, _a, _END},', '.trainerName = {_A, _G, _A, _T, _H, _A, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 10,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_EliteFourAgatha2},'], 'party_name': 'sParty_EliteFourAgatha2', 'party_type': 3, 'end_line': 12559}
TRAINER_ELITE_FOUR_LANCE_2: {'id': 'TRAINER_ELITE_FOUR_LANCE_2', 'start_line': 12560, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_ELITE_FOUR,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_ELITE_FOUR,', '.gender = 0,', '.trainerPic = TRAINER_PIC_LANCE,', '.trainerName = {_L, _a, _n, _c, _e, _END},', '.trainerName = {_L, _A, _N, _C, _E, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 10,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_EliteFourLance2},'], 'party_name': 'sParty_EliteFourLance2', 'party_type': 3, 'end_line': 12576}
TRAINER_CHAMPION_REMATCH_SQUIRTLE: {'id': 'TRAINER_CHAMPION_REMATCH_SQUIRTLE', 'start_line': 12577, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CHAMPION,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE_3,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.trainerName = {_T, _E, _R, _R, _Y, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_FULL_RESTORE},', '.doubleBattle = FALSE,', '.partySize = 12,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_ChampionRematchSquirtle},'], 'party_name': 'sParty_ChampionRematchSquirtle', 'party_type': 3, 'end_line': 12593}
TRAINER_CHAMPION_REMATCH_BULBASAUR: {'id': 'TRAINER_CHAMPION_REMATCH_BULBASAUR', 'start_line': 12594, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CHAMPION,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE_3,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.trainerName = {_T, _E, _R, _R, _Y, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_FULL_RESTORE},', '.doubleBattle = FALSE,', '.partySize = 12,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_ChampionRematchBulbasaur},'], 'party_name': 'sParty_ChampionRematchBulbasaur', 'party_type': 3, 'end_line': 12610}
TRAINER_CHAMPION_REMATCH_CHARMANDER: {'id': 'TRAINER_CHAMPION_REMATCH_CHARMANDER', 'start_line': 12611, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CHAMPION,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE_3,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.trainerName = {_T, _E, _R, _R, _Y, _END},', '.items = {ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_FULL_RESTORE, ITEM_FULL_RESTORE},', '.doubleBattle = FALSE,', '.partySize = 12,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_ChampionRematchCharmander},'], 'party_name': 'sParty_ChampionRematchCharmander', 'party_type': 3, 'end_line': 12627}
TRAINER_CUE_BALL_PAXTON: {'id': 'TRAINER_CUE_BALL_PAXTON', 'start_line': 12628, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CUE_BALL,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CUE_BALL,', '.trainerName = {_P, _a, _x, _t, _o, _n, _END},', '.trainerName = {_P, _A, _X, _T, _O, _N, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_CueBallPaxton},'], 'party_name': 'sParty_CueBallPaxton', 'party_type': 1, 'end_line': 12644}
TRAINER_BLUE_ROUTE22: {'id': 'TRAINER_BLUE_ROUTE22', 'start_line': 12646, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_RIVAL,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE,', '.trainerName = {_B, _l, _u, _e, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 3,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Route22Blue},'], 'party_name': 'sParty_Route22Blue', 'party_type': 4, 'end_line': 12658}
TRAINER_BROCK: {'id': 'TRAINER_BROCK', 'start_line': 12660, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BROCK,', '.trainerName = {_B, _r, _o, _c, _k, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Brock},'], 'party_name': 'sParty_Brock', 'party_type': 4, 'end_line': 12672}
TRAINER_BLUE_NUGGET_BRIDGE: {'id': 'TRAINER_BLUE_NUGGET_BRIDGE', 'start_line': 12674, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_RIVAL,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_NuggetBlue},'], 'party_name': 'sParty_NuggetBlue', 'party_type': 4, 'end_line': 12686}
TRAINER_MISTY: {'id': 'TRAINER_MISTY', 'start_line': 12688, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 1,', '.trainerPic = TRAINER_PIC_MISTY,', '.trainerName = {_M, _i, _s, _t, _y, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Misty},'], 'party_name': 'sParty_Misty', 'party_type': 4, 'end_line': 12700}
TRAINER_BLUE_SS_ANNE: {'id': 'TRAINER_BLUE_SS_ANNE', 'start_line': 12702, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_RIVAL_2,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE_2,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_AnneBlue},'], 'party_name': 'sParty_AnneBlue', 'party_type': 4, 'end_line': 12714}
TRAINER_LT_SURGE: {'id': 'TRAINER_LT_SURGE', 'start_line': 12716, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_LT_SURGE,', '.trainerName = {_L, _t, _PERIOD, _SPACE, _S, _u, _r, _g, _e, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 5,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_LtSurge},'], 'party_name': 'sParty_LtSurge', 'party_type': 4, 'end_line': 12728}
TRAINER_GIOVANNI_GAME_CORNER: {'id': 'TRAINER_GIOVANNI_GAME_CORNER', 'start_line': 12730, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_BOSS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_AQUA,', '.gender = 0,', '.trainerPic = TRAINER_PIC_GIOVANNI,', '.trainerName = {_G, _i, _o, _v, _a, _n, _n, _i, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_GameGiovanni},'], 'party_name': 'sParty_GameGiovanni', 'party_type': 4, 'end_line': 12742}
TRAINER_ERIKA: {'id': 'TRAINER_ERIKA', 'start_line': 12744, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 1,', '.trainerPic = TRAINER_PIC_ERIKA,', '.trainerName = {_E, _r, _i, _k, _a, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 5,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Erika},'], 'party_name': 'sParty_Erika', 'party_type': 4, 'end_line': 12756}
TRAINER_BLUE_POKEMON_TOWER: {'id': 'TRAINER_BLUE_POKEMON_TOWER', 'start_line': 12758, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_RIVAL_2,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE_2,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.items = {ITEM_MEGA_RING, ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_TowerBlue},'], 'party_name': 'sParty_TowerBlue', 'party_type': 4, 'end_line': 12770}
TRAINER_BLUE_SILPH_CO: {'id': 'TRAINER_BLUE_SILPH_CO', 'start_line': 12772, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_RIVAL_2,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLUE_2,', '.trainerName = {_T, _e, _r, _r, _y, _END},', '.items = {ITEM_MEGA_RING, ITEM_Z_POWER_RING, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_SilphBlue},'], 'party_name': 'sParty_SilphBlue', 'party_type': 4, 'end_line': 12784}
TRAINER_GIOVANNI_SILPH_CO: {'id': 'TRAINER_GIOVANNI_SILPH_CO', 'start_line': 12786, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_BOSS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_AQUA,', '.gender = 0,', '.trainerPic = TRAINER_PIC_GIOVANNI,', '.trainerName = {_G, _i, _o, _v, _a, _n, _n, _i, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_MEGA_RING, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_SilphGiovanni},'], 'party_name': 'sParty_SilphGiovanni', 'party_type': 4, 'end_line': 12798}
TRAINER_SABRINA: {'id': 'TRAINER_SABRINA', 'start_line': 12800, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 1,', '.trainerPic = TRAINER_PIC_SABRINA,', '.trainerName = {_S, _a, _b, _r, _i, _n, _a, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_MEGA_RING, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Sabrina},'], 'party_name': 'sParty_Sabrina', 'party_type': 4, 'end_line': 12812}
TRAINER_KOGA: {'id': 'TRAINER_KOGA', 'start_line': 12814, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_KOGA,', '.trainerName = {_K, _o, _g, _a, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_MEGA_RING, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Koga},'], 'party_name': 'sParty_Koga', 'party_type': 4, 'end_line': 12826}
TRAINER_BLAINE: {'id': 'TRAINER_BLAINE', 'start_line': 12828, 'data': ['.partyFlags = PARTY_FLAG_CUSTOM_MOVES | PARTY_FLAG_HAS_ITEM,', '.trainerClass = CLASS_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BLAINE,', '.trainerName = {_B, _l, _a, _i, _n, _e, _END},', '.items = {ITEM_Z_POWER_RING, ITEM_MEGA_RING, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.ItemCustomMoves = sParty_Blaine},'], 'party_name': 'sParty_Blaine', 'party_type': 4, 'end_line': 12840}
